,Kx [1/m],Ky [1/m],Kz [1/m],intensity
1395,4226969.282173767,1300204.7650674102,1266924960.4516633,6.617646742648689e-07
1396,4233167.184347043,1279881.7652392737,1266924960.4516633,6.831179540064208e-07
1397,4239365.086520317,1259200.304447231,1266924960.4516633,7.059208186578941e-07
1398,4245562.988693593,1238142.420137522,1266924960.4516635,7.303258241219593e-07
1399,4251760.890866869,1216688.567573477,1266924960.4516633,7.5650770259219e-07
1400,4257958.793040143,1194817.4172148646,1266924960.4516633,7.846675430374424e-07
1401,4264156.695213419,1172505.6171873973,1266924960.4516633,8.150379546118881e-07
1402,4270354.597386694,1149727.5139301487,1266924960.4516633,8.478894925578478e-07
1403,4276552.49955997,1126454.820256898,1266924960.4516633,8.835387240565283e-07
1404,4282750.401733246,1102656.2202100889,1266924960.4516635,9.223584409115727e-07
1405,4288948.30390652,1078296.8932311728,1266924960.4516633,9.647907199271893e-07
1406,4295146.206079795,1053337.9381907783,1266924960.4516633,1.0113637997541173e-06
1407,4301344.10825307,1027735.669300234,1266924960.4516633,1.0627141434287261e-06
1408,4307542.010426347,1001440.7481064467,1266924960.4516633,1.119615643958943e-06
1409,4313739.912599621,974397.1008167049,1266924960.4516633,1.1830188280308511e-06
1410,4319937.814772897,946540.5538232367,1266924960.4516633,1.2541042889250882e-06
1411,4326135.7169461725,917797.0919980081,1266924960.4516635,1.3343567614424253e-06
1412,4332333.619119448,888080.6023239106,1266924960.4516633,1.425669785974723e-06
1413,4338531.521292724,857289.9057285114,1266924960.4516633,1.5304967812235914e-06
1414,4344729.423465998,825304.7803957032,1266924960.4516633,1.6520744506190503e-06
1415,4350927.325639274,791980.5242049831,1266924960.4516633,1.794762424084413e-06
1416,4357125.227812548,757140.338864599,1266924960.4516633,1.96457639290156e-06
1417,4363323.129985824,720564.3669013893,1266924960.4516635,2.1700568065127865e-06
1418,4369521.0321591,681973.3814864038,1266924960.4516633,2.4237484158172527e-06
1419,4375718.9343323745,641003.5501929766,1266924960.4516633,2.744858244077945e-06
1420,4381916.836505651,597165.4557189321,1266924960.4516633,3.164354531155751e-06
1421,4388114.738678925,549773.3930848235,1266924960.4516633,3.7355943076206215e-06
1422,4394312.640852201,497813.376758801,1266924960.4516633,4.559015047707358e-06
1423,4400510.543025477,439668.85750073317,1266924960.4516633,5.848745579442515e-06
1424,4406708.445198752,372454.59122958867,1266924960.4516635,8.156913007578389e-06
1425,4412906.347372027,289929.84133407165,1266924960.4516633,1.3474934443759436e-05
1426,4419104.249545301,171229.01436380457,1266924960.4516633,3.8689285006347944e-05
